<ID|readonly|noverify>;<English>
z_9w_0;哈尔滨飞机工业 (集团) | L/Z9W型武装直升机
z_9w_1;L/Z9W
z_9w_2;L/Z9
z_9wa_shop;L/Z9WA
z_9wa_0;哈尔滨飞机工业 (集团) | L/Z9WA型武装直升机
z_9wa_1;L/Z9WA
z_9wa_2;L/Z9
z_19_shop;L/Z19
z_19_0;哈尔滨飞机工业 (集团) | L/Z19型武装直升机
z_19_1;L/Z19
z_19_2;L/Z19
z_19e_shop;Z19E
z_19e_0;哈尔滨飞机工业 (集团) | Z19E型武装直升机
z_19e_1;Z19E
z_19e_2;Z19

//CHINA HELICOPTERS - VEHICLE/FAMILY START: RANK 7
z_10_shop;L/Z10
z_10_0;昌河飞机工业 (集团) | L/Z10型武装直升机
z_10_1;L/Z10
z_10_2;L/Z10
z_10me_shop;Z10ME-02
z_10me_0;昌河飞机工业 (集团) | Z10ME-02型武装直升机
z_10me_1;Z10ME
z_10me_2;Z10
z_10a_shop;L/Z10 (2018)
z_10a_0;昌河飞机工业 (集团) | L/Z10型武装直升机 (2018)
z_10a_1;L/Z10
z_10a_2;L/Z10

//CHINA GROUND VEHICLES - VEHICLE/FAMILY START: RANK 1
cn_t_26_1940_shop;☀ 特26 (1937)
cn_t_26_1940_0;☀ Vickers-Armstrongs / Opytno-konstruktorskij myekhaničyeskij otdyel | 特26轻型戰車 (1937)
cn_t_26_1940_1;☀ 特26
cn_t_26_1940_2;Light Tank
cn_t_26_no531_shop;☀ 特26 (1937) (第200师)
cn_t_26_no531_0;☀ Vickers-Armstrongs / Opytno-konstruktorskij myekhaničyeskij otdyel | 特26轻型戰車 (1937) (第200师)
cn_t_26_no531_1;☀ 特26
cn_t_26_no531_2;Light Tank
cn_type_97_chi_ha_shop;☀ 97式
cn_type_97_chi_ha_0;☀ 三菱重工業 | 97式中型戰車
cn_type_97_chi_ha_1;☀ 97式
cn_type_97_chi_ha_2;Medium Tank
cn_type_97_kai_shop;☀ 97式改
cn_type_97_kai_0;☀ 三菱重工業 | 97式改中型戰車
cn_type_97_kai_1;☀ 97式改
cn_type_97_kai_2;Medium Tank
cn_su_76m_1943_shop;␗ SU-76
cn_su_76m_1943_0;␗ Kirovskij mašinostroityel'nyj zavod № 38 im. 1 Maâ (NKTP) | SU-76自行火砲
cn_su_76m_1943_1;␗ SU-76
cn_su_76m_1943_2;Tank Destroyer

//CHINA GROUND VEHICLES - VEHICLE/FAMILY START: RANK 2
cn_lvt_4_zis_2_shop;␗ LVT (ZiS-2)
cn_lvt_4_zis_2_0;␗ Food Machinery Corporation | LVT水陆坦克 (ZiS-2 obr. 1941 g.)
cn_lvt_4_zis_2_1;␗ LVT
cn_lvt_4_zis_2_2;Tank Destroyer
us_lvt_4_zis_2_shop;▃␗ LVT (ZiS-2)
us_lvt_4_zis_2_0;▃␗ Food Machinery Corporation | LVT水陆坦克 (ZiS-2 obr. 1941 g.)
us_lvt_4_zis_2_1;▃␗ LVT
us_lvt_4_zis_2_2;Tank Destroyer

//CHINA GROUND VEHICLES - VEHICLE/FAMILY START: RANK 3
cn_object_211_shop;211 (prototype No. 4) (L/ZPL63)
cn_object_211_0;西南车辆制造厂 | 211 (prototype No. 4) (L/ZPL1963式85毫米坦克炮)
cn_object_211_1;211
cn_object_211_2;Light tank
cn_t_34_1942_shop;␗ 特34 (1942)
cn_t_34_1942_0;␗ Ural'skij tankovyj zavod № 183 im. Stalina (UTZ) | 特34中型坦克 (1942)
cn_t_34_1942_1;␗ 特34
cn_t_34_1942_2;Medium Tank
cn_t_34_85_d_5t_shop;␗ 特34 (1944)
cn_t_34_85_d_5t_0;␗ Ural'skij tankovyj zavod № 183 im. Stalina (UTZ) | 特34中型坦克 (1944)
cn_t_34_85_d_5t_1;␗ 特34 (1944)
cn_t_34_85_d_5t_2;Medium Tank
cn_type_58_shop;␗ 特34 (1960)
cn_type_58_0;␗ Ural'skij tankovyj zavod № 183 im. Stalina (UTZ) / 哈尔滨第一机械集团 | 特34中型坦克 (1960)
cn_type_58_1;␗ 特34 (1960)
cn_type_58_2;Medium Tank
cn_t_34_85_zis_53_no215_shop;␗ 特34 (1944) (战车第2师)
cn_t_34_85_zis_53_no215_0;␗ Ural'skij tankovyj zavod № 183 im. Stalina (UTZ) | 特34中型坦克 (1944) (战车第2师)
cn_t_34_85_zis_53_no215_1;␗ 特34 (1944)
cn_t_34_85_zis_53_no215_2;Medium Tank
cn_isu_152_shop;␗ ISU-152
cn_isu_152_0;␗ Vsyerossijskij naučno-isslyedovatyel'skij institut transportnogo mašinostroyeniâ (VNII-100) | ISU-152自行火砲
cn_isu_152_1;␗ ISU-152
cn_isu_152_2;SPG

//CHINA GROUND VEHICLES - VEHICLE/FAMILY START: RANK 4
cn_type_63_I_shop;L/ZTS63
cn_type_63_I_0;西南车辆制造厂 | WZ211 | L/ZTS1963式水陆坦克
cn_type_63_I_1;L/ZTS63
cn_type_63_I_2;Light Tank
cn_zts_63_1980_shop;L/ZTS63 (1979)
cn_zts_63_1980_0;西南车辆制造厂 | WZ211 | L/ZTS1963式水陆坦克 (1979)
cn_zts_63_1980_1;L/ZTS63
cn_zts_63_1980_2;Light Tank
cn_type_62_shop;L/ZTQ62
cn_type_62_0;哈尔滨第一机械集团 | WZ131 | L/ZTQ1962式轻型坦克
cn_type_62_1;L/ZTQ62
cn_type_62_2;Light Tank
cn_is_2_1943_shop;␗ 斯2 (1943)
cn_is_2_1943_0;␗ Kirovskij zavod narkomtankoproma v g. Čyelâbinskye (ČKZ) | 斯2重型坦克 (1943)
cn_is_2_1943_1;␗ 斯2
cn_is_2_1943_2;Heavy Tank
cn_is_2_1944_shop;␗ 斯2 (1944)
cn_is_2_1944_0;␗ Kirovskij zavod narkomtankoproma v g. Čyelâbinskye (ČKZ) | 斯2重型坦克 (1944)
cn_is_2_1944_1;␗ 斯2
cn_is_2_1944_2;Heavy Tank
cn_is_2_1943_no402_shop;␗ 斯2 (1943) (坦克第3师)
cn_is_2_1943_no402_0;␗ Kirovskij zavod narkomtankoproma v g. Čyelâbinskye (ČKZ) | 斯2重型坦克 (1943) (坦克第3师)
cn_is_2_1943_no402_1;␗ 斯2
cn_is_2_1943_no402_2;Heavy Tank
cn_zsd63_pg87_shop;L/ZSD63B (PG87)
cn_zsd63_pg87_0;中国兵器工业集团有限公司 | WZ531 | L/ZSD1963B式履带装甲输送车 (PG1987式双管25毫米高射机关炮)
cn_zsd63_pg87_1;L/ZSD63B (PG87)
cn_zsd63_pg87_2;Light Tank
cn_zsl_92_shop;L/ZSL92
cn_zsl_92_0;中国兵器工业集团有限公司 | WZ551A | L/ZSL1992式装甲输送车
cn_zsl_92_1;L/ZSL92
cn_zsl_92_2;SPAAG
cn_isu_122_shop;␗ ISU-122
cn_isu_122_0;␗ Vsyerossijskij naučno-isslyedovatyel'skij institut transportnogo mašinostroyeniâ (VNII-100) | ISU-122自行火砲
cn_isu_122_1;␗ ISU-122
cn_isu_122_2;SPG
cn_su_100_1945_shop;␗ SU-100
cn_su_100_1945_0;␗ Ural'skij zavod tâžëlogo mašinostroyeniâ im. S. Ordžonikidzye (UZTM) | SU-100自行火砲
cn_su_100_1945_1;␗ SU-100
cn_su_100_1945_2;SPG
cn_plz_83_shop;L/PLZ83
cn_plz_83_0;中国兵器工业集团有限公司 | L/PLZ1983式152毫米自行加榴炮
cn_plz_83_1;L/PLZ83
cn_plz_83_2;SPH
cn_type_64_shop;64式
cn_type_64_0;陆军供应司令部兵工署 | 64式輕戰車
cn_type_64_1;64式
cn_type_64_2;Light Tank

//CHINA GROUND VEHICLES - VEHICLE/FAMILY START: RANK 5
cn_type_86_shop;L/ZBD86 (2020)
cn_type_86_0;Čyelâbinskij traktornyj zavod im. V. I. Lyenina / 中国兵器工业集团有限公司 | WZ501 | L/ZBD1986式履带步兵战车 (2020)
cn_type_86_1;L/ZBD86
cn_type_86_2;IFV
cn_type_59_shop;L/ZTZ59
cn_type_59_0;Ural'skij vagonostroityel'nyj zavod im. I. V. Stalinа / 内蒙古第一机械制造厂 | WZ120 | L/ZTZ1959式中型坦克
cn_type_59_1;L/ZTZ59
cn_type_59_2;Medium Tank
cn_ztz_59a_shop;L/ZTZ59A
cn_ztz_59a_0;Ural'skij vagonostroityel'nyj zavod im. I. V. Stalinа / 内蒙古第一机械制造厂 | WZ120A | L/ZTZ1959A式中型坦克
cn_ztz_59a_1;L/ZTZ59A
cn_ztz_59a_2;Medium Tank
cn_type_59d_shop;L/ZTZ59D1
cn_type_59d_0;Ural'skij vagonostroityel'nyj zavod im. I. V. Stalinа / 内蒙古第一机械制造厂 | WZ120C | L/ZTZ1959D1式中型坦克
cn_type_59d_1;L/ZTZ59D1
cn_type_59d_2;Medium Tank
cn_type_69_shop;L/ZTZ69
cn_type_69_0;内蒙古第一机械制造厂 | WZ121 | L/ZTZ1969式中型坦克
cn_type_69_1;L/ZTZ69
cn_type_69_2;Medium Tank
cn_type_69_2a_shop;Type 69-IIA
cn_type_69_2a_0;中国兵器工业集团有限公司 Type 69-IIA Main Battle Tank | BW121A
cn_type_69_2a_1;Type 69-II
cn_type_69_2a_2;Medium Tank
cn_wz_305_shop;L/PGZ80
cn_wz_305_0;中国兵器工业集团有限公司 | WZ305 | L/PGZ1980式双57毫米自行高炮
cn_wz_305_1;L/PGZ80
cn_wz_305_2;SPAAG
cn_plz_05_shop;L/PLZ05
cn_plz_05_0;中国兵器工业集团有限公司 | L/PLZ2005式155毫米自行加榴炮
cn_plz_05_1;L/PLZ05
cn_plz_05_2;SPH
cn_plz_83_130_shop;130 mm SP GH
cn_plz_83_130_0;中国兵器工业集团有限公司 130 mm Self-Propelled Gun-Howitzer
cn_plz_83_130_1;130 mm SP GH
cn_plz_83_130_2;SPH

//CHINA GROUND VEHICLES - VEHICLE/FAMILY START: RANK 6
cn_ztz_88b_shop;L/ZTZ88B
cn_ztz_88b_0;中国兵器工业集团有限公司 | WZ122E | L/ZTZ1988B式主战坦克
cn_ztz_88b_1;L/ZTZ88B
cn_ztz_88b_2;MBT
cn_ztz_88a_shop;L/ZTZ88A
cn_ztz_88a_0;中国兵器工业集团有限公司 | WZ122G | L/ZTZ1988A式主战坦克
cn_ztz_88a_1;L/ZTZ88A
cn_ztz_88a_2;MBT
cn_ztz_96_shop;L/ZTZ96
cn_ztz_96_0;中国兵器工业集团有限公司 | WZ122H | L/ZTZ1996式主战坦克
cn_ztz_96_1;L/ZTZ96
cn_ztz_96_2;MBT
cn_ztz_96a_shop;L/ZTZ96A
cn_ztz_96a_0;中国兵器工业集团有限公司 | WZ122R | L/ZTZ1996A式主战坦克
cn_ztz_96a_1;L/ZTZ96A
cn_ztz_96a_2;MBT
cn_ztz_96a_prot_shop;WZ122R (prototype No. 2)
cn_ztz_96a_prot_0;中国兵器工业集团有限公司 | WZ122R (prototype No. 2)
cn_ztz_96a_prot_1;WZ122R
cn_ztz_96a_prot_2;MBT
cn_pgz_09_shop;L/PGZ09
cn_pgz_09_0;中国兵器工业集团有限公司 | L/PGZ2009式双35毫米自行高炮
cn_pgz_09_1;L/PGZ09
cn_pgz_09_2;SPAAG
cn_ptz_89_shop;L/PTZ89
cn_ptz_89_0;中国兵器工业集团有限公司 | WZ371 | L/PTZ1989式120毫米自行反坦克炮
cn_ptz_89_1;L/PTZ89
cn_ptz_89_2;SPG
cn_ptl_02_shop;L/PTL02
cn_ptl_02_0;中国兵器工业集团有限公司 | WZ301 | L/PTL2002式100毫米轮式自行突击炮
cn_ptl_02_1;L/PTL02
cn_ptl_02_2;Light Tank
cn_hj_9_shop;L/AFT09
cn_hj_9_0;中国兵器工业集团有限公司 | HJ9 | L/AFT09重型反坦克导弹发射车
cn_hj_9_1;L/AFT09
cn_hj_9_2;ATGMC
cn_object_122tm_shop;1221 (302)
cn_object_122tm_0;内蒙古第一机械厂 | 1221中型坦克 (302反坦克导弹)
cn_object_122tm_1;1221
cn_object_122tm_2;MBT
cn_wma_301_shop;WMA301
cn_wma_301_0;中国兵器工业集团有限公司 | WMA301型105毫米轮式自行突击炮
cn_wma_301_1;WMA301
cn_wma_301_2;Light Tank

//CHINA GROUND VEHICLES - VEHICLE/FAMILY START: RANK 7
cn_mbt2000_shop;MBT-2000
cn_mbt2000_0;中国兵器工业集团有限公司 | BW123A | MBT-2000
cn_mbt2000_1;MBT-2000
cn_mbt2000_2;MBT
cn_ztz_99_shop;L/ZTZ99 (1期)
cn_ztz_99_0;中国兵器工业集团有限公司 | WZ123 | L/ZTZ1999式主战坦克 (1期)
cn_ztz_99_1;L/ZTZ99
cn_ztz_99_2;MBT
cn_ztz_99_w_shop;L/ZTZ99 (2期)
cn_ztz_99_w_0;中国兵器工业集团有限公司 | WZ123 | L/ZTZ1999式主战坦克 (2期)
cn_ztz_99_w_1;L/ZTZ99
cn_ztz_99_w_2;MBT
cn_ztz_99a_shop;L/ZTZ99A
cn_ztz_99a_0;中国兵器工业集团有限公司 | WZ1001 | L/ZTZ1999A式主战坦克
cn_ztz_99a_1;L/ZTZ99A
cn_ztz_99a_2;MBT
cn_pgz_04a_shop;L/PGZ04A
cn_pgz_04a_0;中国兵器工业集团有限公司 | WA717A | L/PGZ2004A式四管25毫米履带自行高炮
cn_pgz_04a_1;L/PGZ04A
cn_pgz_04a_2;SPAAG/M
cn_antelope_tc_1l_ads_shop;劍1防飛系
cn_antelope_tc_1l_ads_0;國家中山科學研究院 | 車載劍1防空飛彈系統
cn_antelope_tc_1l_ads_1;劍1防飛系
cn_antelope_tc_1l_ads_2;SPAAM
cn_zbd_04a_shop;L/ZBD04A
cn_zbd_04a_0;中国兵器工业集团有限公司 | WZ502G | L/ZBD2004A式履带步兵战车
cn_zbd_04a_1;L/ZBD04A
cn_zbd_04a_2;IFV
cn_ztl_11_shop;L/ZLT11
cn_ztl_11_0;中国兵器工业集团有限公司 | L/ZLT2011式轮式装甲突击车
cn_ztl_11_1;L/ZLT11
cn_ztl_11_2;Light Tank
cn_qn506_shop;QN506
cn_qn506_0;武汉高德红外 | QN506多武器战斗车辆
cn_qn506_1;QN506
cn_qn506_2;IFV
cn_vt_5_shop;╷ VT5
cn_vt_5_0;╷ 中国兵器工业集团有限公司 | VT5轻型坦克
cn_vt_5_1;╷ VT5
cn_vt_5_2;Light tank

//CHINA GROUND VEHICLES - VEHICLE/FAMILY START: RANK 8
cn_wz_1001_shop;WZ123A(Y)
cn_wz_1001_0;中国兵器工业集团有限公司 | WZ123A(Y)
cn_wz_1001_1;WZ123A(Y)
cn_wz_1001_2;MBT
cn_vt_4b_shop;VT4A1
cn_vt_4b_0;中国兵器工业集团有限公司 | VT4A1主战坦克
cn_vt_4b_1;VT4A1
cn_vt_4b_2;MBT
cn_tor_m1_shop;␗ 9A331-1
cn_tor_m1_0;"␗ Naučno-proizvodstvyennoye ob""yedinyeniye Antyej | BM 9A331-1"
cn_tor_m1_1;␗ 9A331-1
cn_tor_m1_2;SPAAM
cn_hq_17_shop;L/ADK17
cn_hq_17_0;中国精密机械进出口总公司 | HQ17 | L/ADK17地對空飛彈系統
cn_hq_17_1;L/ADK17
cn_hq_17_2;SPAAM
cn_pgz_625_fb10_shop;CS/SA5 (2022)
cn_pgz_625_fb10_0;中国南方工业集团公司 + 中国兵器工业集团有限公司 | CS/SA5型30毫米轮式自行高炮 (2022)
cn_pgz_625_fb10_1;CS/SA5
cn_pgz_625_fb10_2;SPAAG/M

//CHINA COASTAL FLEET - VEHICLE/FAMILY START: RANK 1

//CHINA COASTAL FLEET - VEHICLE/FAMILY START: RANK 2

//CHINA COASTAL FLEET - VEHICLE/FAMILY START: RANK 3

//CHINA COASTAL FLEET - VEHICLE/FAMILY START: RANK 4

//CHINA COASTAL FLEET - VEHICLE/FAMILY START: RANK 5

//CHINA BLUEWATER FLEET - VEHICLE/FAMILY START: RANK 1

//CHINA BLUEWATER FLEET - VEHICLE/FAMILY START: RANK 2

//CHINA BLUEWATER FLEET - VEHICLE/FAMILY START: RANK 3

//CHINA BLUEWATER FLEET - VEHICLE/FAMILY START: RANK 4

//CHINA BLUEWATER FLEET - VEHICLE/FAMILY START: RANK 5

//CHINA BLUEWATER FLEET - VEHICLE/FAMILY START: RANK 6
