<ID|readonly|noverify>;<English>
quing_6_0;"<color=#81c3fc>Gosudarstvyennyj soûznyj opytnyj zavod № 49 <color=@commonTextColor>/</color> 中国特种飞行器研究所</color>
青6型飞机"
quing_6_1;青6
quing_6_2;青6

ki_84_ko_china_shop;☀ 四式戰一型甲
ki_84_ko_china_0;"<color=#81c3fc>中島飛行機</color>
☀ 四式戰鬥機一型甲「疾風」"
ki_84_ko_china_1;☀ 四式戰一型
ki_84_ko_china_2;☀ 四式戰

//CHINA AIRCRAFT - VEHICLE/FAMILY START: RANK 5
f-86f-30_china_shop;☀ F-86F-30-NA
f-86f-30_china_0;"<color=#81c3fc>North American Aviation NA-191</color>
☀ F-86F-30-NA型戰鬥機「軍刀機」"
f-86f-30_china_1;☀ F-86F
f-86f-30_china_2;☀ F-86

f-86f-40_china_shop;☀ F-86F-40-NA
f-86f-40_china_0;"<color=#81c3fc>North American Aviation NA-227</color>
☀ F-86F-40-NA型戰鬥機「軍刀機」"
f-86f-40_china_1;☀ F-86F
f-86f-40_china_2;☀ F-86

mig-9_china_shop;␗ 米格9
mig-9_china_0;"<color=#81c3fc>Opytno-konstruktorskoye bûro № 155</color>
␗ 米格9型飞机"
mig-9_china_1;␗ 米格9
mig-9_china_2;␗ 米格9

mig-9_late_china_shop;␗ I-307
mig-9_late_china_0;"<color=#81c3fc>Opytno-konstruktorskoye bûro № 155</color>
<color=#5cae63>izd. FF</color>
␗ I-307"
mig-9_late_china_1;␗ I-307
mig-9_late_china_2;␗ I-307

mig-15bis_nr23_china_shop;␗ 米格15比斯
mig-15bis_nr23_china_0;"<color=#81c3fc>Opytno-konstruktorskoye bûro № 155 SD</color>
␗ 米格15比斯型飞机"
mig-15bis_nr23_china_1;␗ 米格15比斯
mig-15bis_nr23_china_2;␗ 米格15

mig-17_china_shop;␗ 米格17
mig-17_china_0;"<color=#81c3fc>Opytno-konstruktorskoye bûro № 155</color>
␗ 米格17型飞机"
mig-17_china_1;␗ 米格17
mig-17_china_2;␗ 米格17

f-84g_china_shop;☀ F-84G-21-RE
f-84g_china_0;"<color=#81c3fc>Republic Aviation Corporation AP-23</color>
☀ F-84G-21-RE型戰鬥機「雷霆式」"
f-84g_china_1;☀ F-84G
f-84g_china_2;☀ F-84

f-84g-31-re_china_shop;☀ F-84G-31-RE
f-84g-31-re_china_0;"<color=#81c3fc>Republic Aviation Corporation AP-23</color>
☀ F-84G-31-RE型戰鬥機「雷霆式」"
f-84g-31-re_china_1;☀ F-84G
f-84g-31-re_china_2;☀ F-84

tu_4_china_shop;␗ 杜4
tu_4_china_0;"<color=#81c3fc>Opytno-konstruktorskoye bûro № 156</color>
␗ 杜4型飞机"
tu_4_china_1;␗ 杜4
tu_4_china_2;␗ 杜4

il_28_china_shop;␗ 伊尔28
il_28_china_0;"<color=#81c3fc>Opytno-konstruktorskoye bûro № 39</color>
␗ 伊尔28型飞机"
il_28_china_1;␗ 伊尔28
il_28_china_2;␗ 伊尔28

//CHINA AIRCRAFT - VEHICLE/FAMILY START: RANK 6
f-100a_china_shop;☀ F-100A-16-NA
f-100a_china_0;"<color=#81c3fc>North American Aviation NA-192</color>
☀ F-100A-16-NA型戰鬥機「超級軍刀機」"
f-100a_china_1;☀ F-100A
f-100a_china_2;☀ F-100

f_100f_china_shop;☀ F-100F-6-NA
f_100f_china_0;"<color=#81c3fc>North American Aviation NA-243</color>
☀ F-100F-6-NA型戰鬥機「超級軍刀機」"
f_100f_china_1;☀ F-100F
f_100f_china_2;☀ F-100

f-104a_china_shop;☀ F-104A-25-LO
f-104a_china_0;"<color=#81c3fc>Lockheed Corporation Model 83</color>
☀ F-104A-25-LO型戰鬥機「星式戰鬥機」"
f-104a_china_1;☀ F-104A
f-104a_china_2;☀ F-104

f-104g_china_shop;☀ F-104G-10-LO
f-104g_china_0;"<color=#81c3fc>Lockheed Corporation Model 83</color>
☀ F-104G-10-LO型戰鬥機「星式戰鬥機」"
f-104g_china_1;☀ F-104G
f-104g_china_2;☀ F-104

mig-19j_6a_shop;J6A
mig-19j_6a_0;"<color=#81c3fc>Opytno-konstruktorskoye bûro № 155 SM-7/3 <color=@commonTextColor>/</color> 国营松陵机械厂</color>
J6A型飞机"
mig-19j_6a_1;J6A
mig-19j_6a_2;J6

j_7_mk2_shop;J7II
j_7_mk2_0;"<color=#81c3fc>Opytno-konstruktorskoye bûro № 155 <color=@commonTextColor>/</color> 国营132厂</color>
J7II型飞机"
j_7_mk2_1;J7II
j_7_mk2_2;J7

j_7d_shop;K/JJ7D
j_7d_0;"<color=#81c3fc>Opytno-konstruktorskoye bûro № 155 <color=@commonTextColor>/</color> 成都飛機制造厂</color>
K/JJ7D型飞机"
j_7d_1;K/JJ7D
j_7d_2;K/JJ7

j_7e_shop;K/JJ7E
j_7e_0;"<color=#81c3fc>成都飛機制造厂</color>
K/JJ7E型飞机"
j_7e_1;K/JJ7E
j_7e_2;K/JJ7

q_5_early_shop;Q5
q_5_early_0;"<color=#81c3fc>南昌飞机制造公司</color>
Q5型飞机"
q_5_early_1;Q5
q_5_early_2;Q5

q_5a_shop;Q5B
q_5a_0;"<color=#81c3fc>昌飞机制造公司</color>
Q5B型飞机"
q_5a_1;Q5B
q_5a_2;Q5

q_5l_shop;K/JQ5L
q_5l_0;"<color=#81c3fc>昌飞机制造公司</color>
K/JQ5L型飞机"
q_5l_1;K/JQ5L
q_5l_2;K/JQ5

mig-17_f5_shop;▆ F5
mig-17_f5_0;"<color=#81c3fc>Opytno-konstruktorskoye bûro № 155 <color=@commonTextColor>/</color> 国营松陵机械厂</color>
▆ Chugyŏkgi 《F5》"
mig-17_f5_1;▆ F5
mig-17_f5_2;▆ F5

//CHINA AIRCRAFT - VEHICLE/FAMILY START: RANK 7
f-5a_china_shop;☀ F-5A-25-NO
f-5a_china_0;"<color=#81c3fc>Northrop Corporation N-156F</color>
☀ F-5A-25-NO型戰鬥機"
f-5a_china_1;☀ F-5A
f-5a_china_2;☀ F-5

f-5e_aidc_shop;☀ F-5E
f-5e_aidc_0;"<color=#81c3fc>Northrop Corporation F-5-21 <color=@commonTextColor>/</color> 漢翔航空工業</color>
☀ F-5E型中正號戰鬥機"
f-5e_aidc_1;☀ F-5E
f-5e_aidc_2;☀ F-5

j_8b_shop;K/JJ8B
j_8b_0;"<color=#81c3fc>沈阳飞机工业 (集团)</color>
K/JJ8B型飞机"
j_8b_1;K/JJ8B
j_8b_2;K/JJ8

j_8f_shop;K/JJ8F
j_8f_0;"<color=#81c3fc>沈阳飞机工业 (集团)</color>
K/JJ8F型飞机"
j_8f_1;K/JJ8F
j_8f_2;K/JJ8

j_8f_missile_test_shop;K/JJ8F
j_8f_missile_test_0;"<color=#81c3fc>沈阳飞机工业 (集团)</color>
K/JJ8F型飞机"
j_8f_missile_test_1;K/JJ8F
j_8f_missile_test_2;K/JJ8

jh_7_shop;H/JJH7
jh_7_0;"<color=#81c3fc>西安飞机工业 (集团)</color>
H/JJH7型飞机 ""飞豹"""
jh_7_1;H/JJH7
jh_7_2;H/JJH7

jh_7a_shop;K/JJH7A
jh_7a_0;"<color=#81c3fc>西安飞机工业 (集团)</color>
K/JJH7A型飞机 ""飞豹"""
jh_7a_1;K/JJH7A
jh_7a_2;K/JJH7

jh_7a_prototype_shop;K/JJH7A (prototype)
jh_7a_prototype_0;"<color=#81c3fc>西安飞机工业 (集团)</color>
K/JJH7A型飞机 ""飞豹""
<color=#9e9e9e>(prototype)</color>"
jh_7a_prototype_1;K/JJH7A
jh_7a_prototype_2;K/JJH7

a_5c_shop;A5C (2003)
a_5c_0;"<color=#81c3fc>南昌飞机制造公司</color>
A5C型飞机
<color=#9e9e9e>(2003)</color>"
a_5c_1;A5C
a_5c_2;A5

//CHINA AIRCRAFT - VEHICLE/FAMILY START: RANK 8
f_16a_block_20_mlu_shop;☀ F-16A-20-CF
f_16a_block_20_mlu_0;"<color=#81c3fc>Lockheed Martin Corporation</color>
☀ F-16A-20-CF型戰鬥機"
f_16a_block_20_mlu_1;☀ F-16A
f_16a_block_20_mlu_2;☀ F-16

j_10a_shop;K/JJ10A
j_10a_0;"<color=#81c3fc>成都飞机工业 (集团)</color>
K/JJ10A型飞机 ""猛龙"""
j_10a_1;K/JJ10A
j_10a_2;K/JJ10

j_10c_shop;J10CE
j_10c_0;"<color=#81c3fc>成都飞机工业 (集团)</color>
J10CE型飞机 ""猛龙"""
j_10c_1;J10CE
j_10c_2;J10

mirage_2000_5ei_shop;M-2000-5
mirage_2000_5ei_0;"<color=#81c3fc>Dassault Aviation</color>
M-2000-5型戰鬥機"
mirage_2000_5ei_1;M-2000-5
mirage_2000_5ei_2;M-2000

j_11_shop;K/JJ11
j_11_0;"<color=#81c3fc>Kompaniâ «Sukhoj» <color=@commonTextColor>/</color> 沈阳飞机工业 (集团)</color>
K/JJ11型飞机 ""应龙"""
j_11_1;K/JJ11
j_11_2;K/JJ11

j_11a_shop;K/JJ11A (MLU)
j_11a_0;"<color=#81c3fc>Kompaniâ «Sukhoj» <color=@commonTextColor>/</color> 沈阳飞机工业 (集团)</color>
K/JJ11A型飞机 ""应龙""
<color=#9e9e9e>(Mid-Life Update)</color>"
j_11a_1;K/JJ11A
j_11a_2;K/JJ11

j_11b_shop;K/JJ11B
j_11b_0;"<color=#81c3fc>Kompaniâ «Sukhoj» <color=@commonTextColor>/</color> 沈阳飞机工业 (集团)</color>
K/JJ11B型飞机 ""应龙"""
j_11b_1;K/JJ11B
j_11b_2;K/JJ11

jf_17_shop;JF-17 Block I
jf_17_0;"<color=#81c3fc>成都飞机工业集团 <color=@commonTextColor>+</color> Pākistān Aironāṭikal Kampḷiks</color>
JF-17 Block I Thunder"
jf_17_1;JF-17 Block I
jf_17_2;JF-17

su_30mkk_shop;␗ 苏30MKK
su_30mkk_0;"<color=#81c3fc>Kompaniâ «Sukhoj»</color>
␗ 苏30MKK型飞机"
su_30mkk_1;␗ 苏30MKK
su_30mkk_2;␗ 苏30

//CHINA AIRCRAFT - VEHICLE/FAMILY START: RANK 9
j_15t_shop;H/JJ15T
j_15t_0;"<color=#81c3fc>沈阳飞机工业 (集团)</color>
H/JJ15T型飞机 ""飞鲨"""
j_15t_1;H/JJ15T
j_15t_2;H/JJ15

//CHINA HELICOPTERS - VEHICLE/FAMILY START: RANK 5
z_11wa_shop;Z11WA
z_11wa_0;"<color=#81c3fc>昌河飞机工业 (集团)</color>
Z11WA型武装直升机"
z_11wa_1;Z11WA
z_11wa_2;Z11

sa_342l_china_shop;␗ SA 342 L
sa_342l_china_0;"<color=#81c3fc>Société Nationale Industrielle Aérospatiale</color>
␗ SA 342 L型武装直升机"
sa_342l_china_1;␗ SA 342 L
sa_342l_china_2;␗ SA 342

//CHINA HELICOPTERS - VEHICLE/FAMILY START: RANK 6
z_9w_shop;Z9W
z_9w_0;"<color=#81c3fc>哈尔滨飞机工业 (集团)</color>
Z9W型武装直升机"
z_9w_1;Z9W
z_9w_2;Z9

z_9wa_shop;Z9WA
z_9wa_0;"<color=#81c3fc>哈尔滨飞机工业 (集团)</color>
Z9WA型武装直升机"
z_9wa_1;Z9WA
z_9wa_2;Z9

z_19_shop;Z19
z_19_0;"<color=#81c3fc>哈尔滨飞机工业 (集团)</color>
Z19型武装直升机 ""黑旋风"""
z_19_1;Z19
z_19_2;Z19

z_19e_shop;Z19E
z_19e_0;"<color=#81c3fc>哈尔滨飞机工业 (集团)</color>
Z19E型武装直升机 ""鸢"""
z_19e_1;Z19E
z_19e_2;Z19

oh_58d_china_shop;☀ OH-58D
oh_58d_china_0;"<color=#81c3fc>Bell Helicopter Textron Model 406</color>
☀ OH-58D戰搜直升機"
oh_58d_china_1;☀ OH-58D
oh_58d_china_2;☀ OH-58

ah_1w_china_shop;☀ AH-1W
ah_1w_china_0;"<color=#81c3fc>Bell Helicopter Textron Model 209</color>
☀ AH-1W戰鬥直升機"
ah_1w_china_1;☀ AH-1W
ah_1w_china_2;☀ AH-1

//CHINA HELICOPTERS - VEHICLE/FAMILY START: RANK 7
z_10_shop;Z10
z_10_0;"<color=#81c3fc>昌河飞机工业 (集团)</color>
Z10型武装直升机 ""霹雳火"""
z_10_1;Z10
z_10_2;Z10

z_10me_shop;Z10ME-02
z_10me_0;"<color=#81c3fc>昌河飞机工业 (集团)</color>
Z10ME-02型武装直升机 ""霹雳火"""
z_10me_1;Z10ME
z_10me_2;Z10

z_10a_shop;Z10 (2018)
z_10a_0;"<color=#81c3fc>昌河飞机工业 (集团)</color>
Z10型武装直升机 ""霹雳火""
<color=#9e9e9e>(2018)</color>"
z_10a_1;Z10
z_10a_2;Z10

ah_64e_china_shop;☀ AH-64E (v6)
ah_64e_china_0;"<color=#81c3fc>Boeing Defense, Space & Security</color>
☀ AH-64E戰鬥直升機
<color=#9e9e9e>(Capability Version 6)</color>"
ah_64e_china_1;☀ AH-64E
ah_64e_china_2;☀ AH-64

//CHINA GROUND VEHICLES - VEHICLE/FAMILY START: RANK 1

//CHINA GROUND VEHICLES - VEHICLE/FAMILY START: RANK 2

//CHINA GROUND VEHICLES - VEHICLE/FAMILY START: RANK 3

//CHINA GROUND VEHICLES - VEHICLE/FAMILY START: RANK 4

//CHINA GROUND VEHICLES - VEHICLE/FAMILY START: RANK 5

//CHINA GROUND VEHICLES - VEHICLE/FAMILY START: RANK 6

//CHINA GROUND VEHICLES - VEHICLE/FAMILY START: RANK 7

//CHINA GROUND VEHICLES - VEHICLE/FAMILY START: RANK 8

//CHINA COASTAL FLEET - VEHICLE/FAMILY START: RANK 1

//CHINA COASTAL FLEET - VEHICLE/FAMILY START: RANK 2

//CHINA COASTAL FLEET - VEHICLE/FAMILY START: RANK 3

//CHINA COASTAL FLEET - VEHICLE/FAMILY START: RANK 4

//CHINA COASTAL FLEET - VEHICLE/FAMILY START: RANK 5

//CHINA BLUEWATER FLEET - VEHICLE/FAMILY START: RANK 1

//CHINA BLUEWATER FLEET - VEHICLE/FAMILY START: RANK 2

//CHINA BLUEWATER FLEET - VEHICLE/FAMILY START: RANK 3

//CHINA BLUEWATER FLEET - VEHICLE/FAMILY START: RANK 4

//CHINA BLUEWATER FLEET - VEHICLE/FAMILY START: RANK 5

//CHINA BLUEWATER FLEET - VEHICLE/FAMILY START: RANK 6
